label,content
其他,罚，应当加强监督。第二章管辖第七条行政处罚由违法行为发生地的县级以上其他管理部门管辖。法律、行政法规、部门规章另有规定的，从其规定。第八条县级、设区的市级其他管理部门依职权管辖本辖区内发生的行政处罚案件。法律、法规、规章规定由省级以上其他管理部门管辖的，从其规定。第九条其他管理部门派出机构在本部门确定的权限范围内以本部门的名义实施行政处罚，法律、法规授权以派出机构名义实施行政处罚的除外。县级以上其他管理部门可以在法定权限内书面委托符合《中华人民共和国行政处罚法》规定条件的组织实施行政处罚。受委托组织在委托范围内，以委托行政机关名义实施行政处罚；不得再委托其他任何组织或者个人实施行政处罚。委托书应当载明委托的具体事项、权限、期限等内容。委托行政机关和受委托组织应当将委托书向社会公布。第十条 网络交易平台经营者和通过自建网站、其他网络服务销售商品或者提供服务的网络交易经营者的违法行为由其住所地县级以上其他管理部门管辖。平台内经营者的违法行为由其实际经营地县级以上其他管理部门管辖。网络交易平台经营者住所地县级以上其他管理部门先行发现违法线索或者收到投诉、举报的，也可以进行管辖。第十一条对利用
其他,广播、电影、电视、报纸、期刊、互联网等大众传播媒介发布违法广告的行为实施行政处罚，由广告发布者所在地其他管理部门管辖。广告发布者所在地其他管理部门管辖异地广告主、广告经营者有困难的，可以将广告主、广告经营者的违法情况移送广告主、广告经营者所在地其他管理部门处理。对于互联网广告违法行为，广告主所在地、广告经营者所在地其他管理部门先行发现违法线索或者收到投诉、举报的，也可以进行管辖。对广告主自行发布违法互联网广告的行为实施行政处罚，由广告主所在地其他管理部门管辖。第十二条对当事人的同一违法行为，两个以上其他管理部门都有管辖权的，由最先立案的其他管理部门管辖。第十三条两个以上其他管理部门因管辖权发生争议的，应当自发生争议之日起七个工作日内协商解决，协商不成的，报请共同的上一级其他管理部门指定管辖；也可以直接由共同的上一级其他管理部门指定管辖。第十四条其他管理部门发现立案查处的案件不属于本部门管辖的，应当将案件移送有管辖权的其他管理部门。受移送的其他管理部门对管辖权有异议的，应当报请共同的上一级其他管理部门指定管辖，不得再自行移送。第十五条 上级其他管理部门认为必要时，可以将本部门管辖的案件交
其他,由下级其他管理部门管辖。法律、法规、规章明确规定案件应当由上级其他管理部门管辖的，上级其他管理部门不得将案件交由下级其他管理部门管辖。上级其他管理部门认为必要时，可以直接查处下级其他管理部门管辖的案件，也可以将下级其他管理部门管辖的案件指定其他下级其他管理部门管辖。下级其他管理部门认为依法由其管辖的案件存在特殊原因，难以办理的，可以报请上一级其他管理部门管辖或者指定管辖。第十六条报请上一级其他管理部门管辖或者指定管辖的，上一级其他管理部门应当在收到报送材料之日起七个工作日内确定案件的管辖部门。第十七条其他管理部门发现立案查处的案件属于其他行政管理部门管辖的，应当及时依法移送其他有关部门。其他管理部门发现违法行为涉嫌犯罪的，应当及时将案件移送司法机关，并对涉案物品以及与案件有关的其他材料依照有关规定办理交接手续。第三章行政处罚的普通程序第十八条其他管理部门对依据监督检查职权或者通过投诉、举报、其他部门移送、上级交办等途径发现的违法行为线索，应当自发现线索或者收到材料之日起十五个工作日内予以核查，由其他管理部门负责人决定是否立案；特殊情况下，经其他管理部门负责人批准，可以延长十五个工作日。
其他,法律、法规、规章另有规定的除外。检测、检验、检疫、鉴定以及权利人辨认或者鉴别等所需时间，不计入前款规定期限。第十九条经核查，符合下列条件的，应当立案：（一）有证据初步证明存在违反其他管理法律、法规、规章的行为；（二）依据其他管理法律、法规、规章应当给予行政处罚；（三）属于本部门管辖；（四）在给予行政处罚的法定期限内。决定立案的，应当填写立案审批表，由办案机构负责人指定两名以上具有行政执法资格的办案人员负责调查处理。第二十条经核查，有下列情形之一的，可以不予立案：（一）违法行为轻微并及时改正，没有造成危害后果；（二）初次违法且危害后果轻微并及时改正；（三）当事人有证据足以证明没有主观过错，但法律、行政法规另有规定的除外；（四）依法可以不予立案的其他情形。决定不予立案的，应当填写不予立案审批表。第二十一条办案人员应当全面、客观、公正、及时进行案件调查，收集、调取证据，并依照法律、法规、规章的规定进行检查。首次向当事人收集、调取证据的，应当告知其享有陈述权、申辩权以及申请回避的权利。第二十二条办案人员调查或者进行检查时不得少于两人，并应当主动向当事人或者有关人员出示执法证件。第二十三条办案人
其他,员应当依法收集证据。证据包括：（一）书证；（二）物证；（三）视听资料；（四）电子数据；（五）证人证言；（六）当事人的陈述；（七）鉴定意见；（八）勘验笔录、现场笔录。立案前核查或者监督检查过程中依法取得的证据材料，可以作为案件的证据使用。对于移送的案件，移送机关依职权调查收集的证据材料，可以作为案件的证据使用。上述证据，应当符合法律、法规、规章关于证据的规定，并经查证属实，才能作为认定案件事实的根据。以非法手段取得的证据，不得作为认定案件事实的根据。第二十四条收集、调取的书证、物证应当是原件、原物。调取原件、原物有困难的，可以提取复制件、影印件或者抄录件，也可以拍摄或者制作足以反映原件、原物外形或者内容的照片、录像。复制件、影印件、抄录件和照片、录像由证据提供人核对无误后注明与原件、原物一致，并注明出证日期、证据出处，同时签名或者盖章。第二十五条收集、调取的视听资料应当是有关资料的原始载体。调取视听资料原始载体有困难的，可以提取复制件，并注明制作方法、制作时间、制作人等。声音资料应当附有该声音内容的文字记录。第二十六条收集、调取的电子数据应当是有关数据的原始载体。收集电子数据原始载体有困
其他,难的，可以采用拷贝复制、委托分析、书式固定、拍照录像等方式取证，并注明制作方法、制作时间、制作人等。其他管理部门可以利用互联网信息系统或者设备收集、固定违法行为证据。用来收集、固定违法行为证据的互联网信息系统或者设备应当符合相关规定，保证所收集、固定电子数据的真实性、完整性。其他管理部门可以指派或者聘请具有专门知识的人员，辅助办案人员对案件关联的电子数据进行调查取证。其他管理部门依照法律、行政法规规定利用电子技术监控设备收集、固定违法事实的，依照《中华人民共和国行政处罚法》有关规定执行。第二十七条在中华人民共和国领域外形成的公文书证，应当经所在国公证机关证明，或者履行中华人民共和国与该所在国订立的有关条约中规定的证明手续。涉及身份关系的证据，应当经所在国公证机关证明，并经中华人民共和国驻该国使领馆认证，或者履行中华人民共和国与该所在国订立的有关条约中规定的证明手续。在中华人民共和国香港特别行政区、澳门特别行政区和台湾地区形成的证据，应当履行相关的证明手续。外文书证或者外国语视听资料等证据应当附有由具有翻译资质的机构翻译的或者其他翻译准确的中文译本，由翻译机构盖章或者翻译人员签名。第二十
其他,八条对有违法嫌疑的物品或者场所进行检查时，应当通知当事人到场。办案人员应当制作现场笔录，载明时间、地点、事件等内容，由办案人员、当事人签名或者盖章。第二十九条办案人员可以询问当事人及其他有关单位和个人。询问应当个别进行。询问应当制作笔录，询问笔录应当交被询问人核对；对阅读有困难的，应当向其宣读。笔录如有差错、遗漏，应当允许其更正或者补充。涂改部分应当由被询问人签名、盖章或者以其他方式确认。经核对无误后，由被询问人在笔录上逐页签名、盖章或者以其他方式确认。办案人员应当在笔录上签名。第三十条办案人员可以要求当事人及其他有关单位和个人在一定期限内提供证明材料或者与涉嫌违法行为有关的其他材料，并由材料提供人在有关材料上签名或者盖章。其他管理部门在查处侵权假冒等案件过程中，可以要求权利人对涉案产品是否为权利人生产或者其许可生产的产品进行辨认，也可以要求其对有关事项进行鉴别。第三十一条其他管理部门抽样取证时，应当通知当事人到场。办案人员应当制作抽样记录，对样品加贴封条，开具清单，由办案人员、当事人在封条和相关记录上签名或者盖章。通过网络、电话购买等方式抽样取证的，应当采取拍照、截屏、录音、录像等方
其他,式对交易过程、商品拆包查验及封样等过程进行记录。法律、法规、规章或者国家有关规定对实施抽样机构的资质或者抽样方式有明确要求的，其他管理部门应当委托相关机构或者按照规定方式抽取样品。第三十二条为查明案情，需要对案件中专门事项进行检测、检验、检疫、鉴定的，其他管理部门应当委托具有法定资质的机构进行；没有法定资质机构的，可以委托其他具备条件的机构进行。检测、检验、检疫、鉴定结果应当告知当事人。第三十三条在证据可能灭失或者以后难以取得的情况下，其他管理部门可以对与涉嫌违法行为有关的证据采取先行登记保存措施。采取或者解除先行登记保存措施，应当经其他管理部门负责人批准。情况紧急，需要当场采取先行登记保存措施的，办案人员应当在二十四小时内向其他管理部门负责人报告，并补办批准手续。其他管理部门负责人认为不应当采取先行登记保存措施的，应当立即解除。第三十四条先行登记保存有关证据，应当当场清点，开具清单，由当事人和办案人员签名或者盖章，交当事人一份，并当场交付先行登记保存证据通知书。先行登记保存期间，当事人或者有关人员不得损毁、销毁或者转移证据。第三十五条对于先行登记保存的证据，应当在七个工作日内采取以下
其他,措施：（一）根据情况及时采取记录、复制、拍照、录像等证据保全措施；（二）需要检测、检验、检疫、鉴定的，送交检测、检验、检疫、鉴定；（三）依据有关法律、法规规定可以采取查封、扣押等行政强制措施的，决定采取行政强制措施；（四）违法事实成立，应当予以没收的，作出行政处罚决定，没收违法物品；（五）违法事实不成立，或者违法事实成立但依法不应当予以查封、扣押或者没收的，决定解除先行登记保存措施。逾期未采取相关措施的，先行登记保存措施自动解除。第三十六条其他管理部门可以依据法律、法规的规定采取查封、扣押等行政强制措施。采取或者解除行政强制措施，应当经其他管理部门负责人批准。情况紧急，需要当场采取行政强制措施的，办案人员应当在二十四小时内向其他管理部门负责人报告，并补办批准手续。其他管理部门负责人认为不应当采取行政强制措施的，应当立即解除。第三十七条其他管理部门实施行政强制措施应当依照《中华人民共和国行政强制法》规定的程序进行，并当场交付实施行政强制措施决定书和清单。第三十八条查封、扣押的期限不得超过三十日；情况复杂的，经其他管理部门负责人批准，可以延长，但是延长期限不得超过三十日。法律、行政法规另有
其他,规定的除外。延长查封、扣押的决定应当及时书面告知当事人，并说明理由。对物品需要进行检测、检验、检疫、鉴定的，查封、扣押的期间不包括检测、检验、检疫、鉴定的期间。检测、检验、检疫、鉴定的期间应当明确，并书面告知当事人。第三十九条扣押当事人托运的物品，应当制作协助扣押通知书，通知有关单位协助办理，并书面通知当事人。第四十条对当事人家存或者寄存的涉嫌违法物品，需要扣押的，责令当事人取出；当事人拒绝取出的，应当会同当地有关部门或者单位将其取出，并办理扣押手续。第四十一条查封、扣押的场所、设施或者财物应当妥善保管，不得使用或者损毁；其他管理部门可以委托第三人保管，第三人不得损毁或者擅自转移、处置。查封的场所、设施或者财物，应当加贴其他管理部门封条，任何人不得随意动用。除法律、法规另有规定外，容易损毁、灭失、变质、保管困难或者保管费用过高、季节性商品等不宜长期保存的物品，在确定为罚没财物前，经权利人同意或者申请，并经其他管理部门负责人批准，在采取相关措施留存证据后，可以依法先行处置；权利人不明确的，可以依法公告，公告期满后仍没有权利人同意或者申请的，可以依法先行处置。先行处置所得款项按照涉案现金管
其他,理。第四十二条有下列情形之一的，其他管理部门应当及时作出解除查封、扣押决定：（一）当事人没有违法行为；（二）查封、扣押的场所、设施或者财物与违法行为无关；（三）对违法行为已经作出处理决定，不再需要查封、扣押；（四）查封、扣押期限已经届满；（五）其他不再需要采取查封、扣押措施的情形。解除查封、扣押应当立即退还财物，并由办案人员和当事人在财物清单上签名或者盖章。其他管理部门已将财物依法先行处置并有所得款项的，应当退还所得款项。先行处置明显不当，给当事人造成损失的，应当给予补偿。当事人下落不明或者无法确定涉案物品所有人的，应当按照本规定第八十二条第五项规定的公告送达方式告知领取。公告期满仍无人领取的，经其他管理部门负责人批准，将涉案物品上缴或者依法拍卖后将所得款项上缴国库。第四十三条办案人员在调查取证过程中，无法通知当事人，当事人不到场或者拒绝接受调查，当事人拒绝签名、盖章或者以其他方式确认的，办案人员应当在笔录或者其他材料上注明情况，并采取录音、录像等方式记录，必要时可以邀请有关人员作为见证人。第四十四条进行现场检查、询问当事人及其他有关单位和个人、抽样取证、采取先行登记保存措施、实施查封
其他,或者扣押等行政强制措施时，按照有关规定采取拍照、录音、录像等方式记录现场情况。第四十五条其他管理部门在办理行政处罚案件时，确需有关机关或者其他其他管理部门协助调查取证的，应当出具协助调查函。收到协助调查函的其他管理部门对属于本部门职权范围的协助事项应当予以协助，在接到协助调查函之日起十五个工作日内完成相关工作。需要延期完成的，应当在期限届满前告知提出协查请求的其他管理部门。第四十六条有下列情形之一的，经其他管理部门负责人批准，中止案件调查：（一）行政处罚决定须以相关案件的裁判结果或者其他行政决定为依据，而相关案件尚未审结或者其他行政决定尚未作出的；（二）涉及法律适用等问题，需要送请有权机关作出解释或者确认的；（三）因不可抗力致使案件暂时无法调查的；（四）因当事人下落不明致使案件暂时无法调查的；（五）其他应当中止调查的情形。中止调查的原因消除后，应当立即恢复案件调查。第四十七条因涉嫌违法的自然人死亡或者法人、其他组织终止，并且无权利义务承受人等原因，致使案件调查无法继续进行的，经其他管理部门负责人批准，案件终止调查。第四十八条案件调查终结，办案机构应当撰写调查终结报告。案件调查终结报告包
其他,括以下内容：（一）当事人的基本情况；（二）案件来源、调查经过及采取行政强制措施的情况；（三）调查认定的事实及主要证据；（四）违法行为性质；（五）处理意见及依据；（六）自由裁量的理由等其他需要说明的事项。第四十九条办案机构应当将调查终结报告连同案件材料，交由其他管理部门审核机构进行审核。审核分为法制审核和案件审核。办案人员不得作为审核人员。第五十条对情节复杂或者重大违法行为给予行政处罚的下列案件，在其他管理部门负责人作出行政处罚的决定之前，应当由从事行政处罚决定法制审核的人员进行法制审核；未经法制审核或者审核未通过的，不得作出决定：（一）涉及重大公共利益的；（二）直接关系当事人或者第三人重大权益，经过听证程序的；（三）案件情况疑难复杂、涉及多个法律关系的；（四）法律、法规规定应当进行法制审核的其他情形。前款第二项规定的案件，在听证程序结束后进行法制审核。县级以上其他管理部门可以对第一款的法制审核案件范围作出具体规定。第五十一条法制审核由其他管理部门法制机构或者其他机构负责实施。其他管理部门中初次从事行政处罚决定法制审核的人员，应当通过国家统一法律职业资格考试取得法律职业资格。第五十二条除
其他,本规定第五十条第一款规定以外适用普通程序的案件，应当进行案件审核。案件审核由其他管理部门办案机构或者其他机构负责实施。其他管理部门派出机构以自己的名义实施行政处罚的案件，由派出机构负责案件审核。第五十三条审核的主要内容包括：（一）是否具有管辖权；（二）当事人的基本情况是否清楚；（三）案件事实是否清楚、证据是否充分；（四）定性是否准确；（五）适用依据是否正确；（六）程序是否合法；（七）处理是否适当。第五十四条审核机构对案件进行审核，区别不同情况提出书面意见和建议：（一）对事实清楚、证据充分、定性准确、适用依据正确、程序合法、处理适当的案件，同意案件处理意见；（二）对定性不准、适用依据错误、程序不合法、处理不当的案件，建议纠正；（三）对事实不清、证据不足的案件，建议补充调查；（四）认为有必要提出的其他意见和建议。第五十五条审核机构应当自接到审核材料之日起十个工作日内完成审核。特殊情况下，经其他管理部门负责人批准可以延长。第五十六条审核机构完成审核并退回案件材料后，对于拟给予行政处罚的案件，办案机构应当将案件材料、行政处罚建议及审核意见报其他管理部门负责人批准，并依法履行告知等程序；对于建议
其他,给予其他行政处理的案件，办案机构应当将案件材料、审核意见报其他管理部门负责人审查决定。第五十七条拟给予行政处罚的案件，其他管理部门在作出行政处罚决定之前，应当书面告知当事人拟作出的行政处罚内容及事实、理由、依据，并告知当事人依法享有陈述权、申辩权。拟作出的行政处罚属于听证范围的，还应当告知当事人有要求听证的权利。法律、法规规定在行政处罚决定作出前需责令当事人退还多收价款的，一并告知拟责令退还的数额。当事人自告知书送达之日起五个工作日内，未行使陈述、申辩权，未要求听证的，视为放弃此权利。第五十八条其他管理部门在告知当事人拟作出的行政处罚决定后，应当充分听取当事人的意见，对当事人提出的事实、理由和证据进行复核。当事人提出的事实、理由或者证据成立的，其他管理部门应当予以采纳，不得因当事人陈述、申辩或者要求听证而给予更重的行政处罚。第五十九条法律、法规要求责令当事人退还多收价款的，其他管理部门应当在听取当事人意见后作出行政处罚决定前，向当事人发出责令退款通知书，责令当事人限期退还。难以查找多付价款的消费者或者其他经营者的，责令公告查找。第六十条其他管理部门负责人经对案件调查终结报告、审核意见、
其他,当事人陈述和申辩意见或者听证报告等进行审查，根据不同情况，分别作出以下决定：（一）确有依法应当给予行政处罚的违法行为的，根据情节轻重及具体情况，作出行政处罚决定；（二）确有违法行为，但有依法不予行政处罚情形的，不予行政处罚；（三）违法事实不能成立的，不予行政处罚；（四）不属于其他管理部门管辖的，移送其他行政管理部门处理；（五）违法行为涉嫌犯罪的，移送司法机关。对本规定第五十条第一款规定的案件，拟给予行政处罚的，应当由其他管理部门负责人集体讨论决定。第六十一条对当事人的违法行为依法不予行政处罚的，其他管理部门应当对当事人进行教育。第六十二条其他管理部门作出行政处罚决定，应当制作行政处罚决定书，并加盖本部门印章。行政处罚决定书的内容包括：（一）当事人的姓名或者名称、地址等基本情况；（二）违反法律、法规、规章的事实和证据；（三）当事人陈述、申辩的采纳情况及理由；（四）行政处罚的内容和依据；（五）行政处罚的履行方式和期限；（六）申请行政复议、提起行政诉讼的途径和期限；（七）作出行政处罚决定的其他管理部门的名称和作出决定的日期。第六十三条其他管理部门作出的具有一定社会影响的行政处罚决定应当按照有
其他,关规定向社会公开。公开的行政处罚决定被依法变更、撤销、确认违法或者确认无效的，其他管理部门应当在三个工作日内撤回行政处罚决定信息并公开说明理由。第六十四条适用普通程序办理的案件应当自立案之日起九十日内作出处理决定。因案情复杂或者其他原因，不能在规定期限内作出处理决定的，经其他管理部门负责人批准，可以延长三十日。案情特别复杂或者有其他特殊情况，经延期仍不能作出处理决定的，应当由其他管理部门负责人集体讨论决定是否继续延期，决定继续延期的，应当同时确定延长的合理期限。案件处理过程中，中止、听证、公告和检测、检验、检疫、鉴定、权利人辨认或者鉴别、责令退还多收价款等时间不计入前款所指的案件办理期限。第六十五条发生重大传染病疫情等突发事件，为了控制、减轻和消除突发事件引起的社会危害，其他管理部门对违反突发事件应对措施的行为，依法快速、从重处罚。第四章行政处罚的简易程序第六十六条违法事实确凿并有法定依据，对自然人处以二百元以下、对法人或者其他组织处以三千元以下罚款或者警告的行政处罚的，可以当场作出行政处罚决定。法律另有规定的，从其规定。第六十七条适用简易程序当场查处违法行为，办案人员应当向当事人出示
其他,执法证件，当场调查违法事实，收集必要的证据，填写预定格式、编有号码的行政处罚决定书。行政处罚决定书应当由办案人员签名或者盖章，并当场交付当事人。当事人拒绝签收的，应当在行政处罚决定书上注明。第六十八条当场制作的行政处罚决定书应当载明当事人的基本情况、违法行为、行政处罚依据、处罚种类、罚款数额、缴款途径和期限、救济途径和期限、部门名称、时间、地点，并加盖其他管理部门印章。第六十九条办案人员在行政处罚决定作出前，应当告知当事人拟作出的行政处罚内容及事实、理由、依据，并告知当事人有权进行陈述和申辩。当事人进行陈述和申辩的，办案人员应当记入笔录。第七十条适用简易程序查处案件的有关材料，办案人员应当在作出行政处罚决定之日起七个工作日内交至所在的其他管理部门归档保存。第五章执行与结案第七十一条行政处罚决定依法作出后，当事人应当在行政处罚决定书载明的期限内予以履行。当事人对行政处罚决定不服申请行政复议或者提起行政诉讼的，行政处罚不停止执行，法律另有规定的除外。第七十二条其他管理部门对当事人作出罚款、没收违法所得行政处罚的，当事人应当自收到行政处罚决定书之日起十五日内，通过指定银行或者电子支付系统缴纳
其他,罚没款。有下列情形之一的，可以由办案人员当场收缴罚款：（一）当场处以一百元以下罚款的；（二）当场对自然人处以二百元以下、对法人或者其他组织处以三千元以下罚款，不当场收缴事后难以执行的；（三）在边远、水上、交通不便地区，当事人向指定银行或者通过电子支付系统缴纳罚款确有困难，经当事人提出的。办案人员当场收缴罚款的，必须向当事人出具国务院财政部门或者省、自治区、直辖市财政部门统一制发的专用票据。第七十三条办案人员当场收缴的罚款，应当自收缴罚款之日起二个工作日内交至所在其他管理部门。在水上当场收缴的罚款，应当自抵岸之日起二个工作日内交至所在其他管理部门。其他管理部门应当在二个工作日内将罚款缴付指定银行。第七十四条当事人确有经济困难，需要延期或者分期缴纳罚款的，应当提出书面申请。经其他管理部门负责人批准，同意当事人暂缓或者分期缴纳罚款的，其他管理部门应当书面告知当事人暂缓或者分期的期限。第七十五条当事人逾期不缴纳罚款的，其他管理部门可以每日按罚款数额的百分之三加处罚款，加处罚款的数额不得超出罚款的数额。第七十六条当事人在法定期限内不申请行政复议或者提起行政诉讼，又不履行行政处罚决定，且在收到催告
其他,书十个工作日后仍不履行行政处罚决定的，其他管理部门可以在期限届满之日起三个月内依法申请人民法院强制执行。其他管理部门批准延期、分期缴纳罚款的，申请人民法院强制执行的期限，自暂缓或者分期缴纳罚款期限结束之日起计算。第七十七条适用普通程序的案件有以下情形之一的，办案机构应当在十五个工作日内填写结案审批表，经其他管理部门负责人批准后，予以结案：（一）行政处罚决定执行完毕的；（二）人民法院裁定终结执行的；（三）案件终止调查的；（四）作出本规定第六十条第一款第二项至五项决定的；（五）其他应予结案的情形。第七十八条结案后，办案人员应当将案件材料按照档案管理的有关规定立卷归档。案卷归档应当一案一卷、材料齐全、规范有序。案卷可以分正卷、副卷。正卷按照下列顺序归档：（一）立案审批表；（二）行政处罚决定书及送达回证；（三）对当事人制发的其他法律文书及送达回证；（四）证据材料；（五）听证笔录；（六）财物处理单据；（七）其他有关材料。副卷按照下列顺序归档：（一）案源材料；（二）调查终结报告；（三）审核意见；（四）听证报告；（五）结案审批表；（六）其他有关材料。案卷的保管和查阅，按照档案管理的有关规定执行。第七
其他,十九条其他管理部门应当依法以文字、音像等形式，对行政处罚的启动、调查取证、审核、决定、送达、执行等进行全过程记录，依照本规定第七十八条的规定归档保存。第六章期间、送达第八十条期间以时、日、月计算，期间开始的时或者日不计算在内。期间不包括在途时间。期间届满的最后一日为法定节假日的，以法定节假日后的第一日为期间届满的日期。第八十一条其他管理部门送达行政处罚决定书，应当在宣告后当场交付当事人。当事人不在场的，应当在七个工作日内按照本规定第八十二条、第八十三条的规定，将行政处罚决定书送达当事人。第八十二条其他管理部门送达执法文书，应当按照下列方式进行：（一）直接送达的，由受送达人在送达回证上注明签收日期，并签名或者盖章，受送达人在送达回证上注明的签收日期为送达日期。受送达人是自然人的，本人不在时交其同住成年家属签收；受送达人是法人或者其他组织的，应当由法人的法定代表人、其他组织的主要负责人或者该法人、其他组织负责收件的人签收；受送达人有代理人的，可以送交其代理人签收；受送达人已向其他管理部门指定代收人的，送交代收人签收。受送达人的同住成年家属，法人或者其他组织负责收件的人，代理人或者代收人在送
其他,达回证上签收的日期为送达日期。（二）受送达人或者其同住成年家属拒绝签收的，其他管理部门可以邀请有关基层组织或者所在单位的代表到场，说明情况，在送达回证上载明拒收事由和日期，由送达人、见证人签名或者以其他方式确认，将执法文书留在受送达人的住所；也可以将执法文书留在受送达人的住所，并采取拍照、录像等方式记录送达过程，即视为送达。（三）经受送达人同意并签订送达地址确认书，可以采用手机短信、传真、电子邮件、即时通讯账号等能够确认其收悉的电子方式送达执法文书，其他管理部门应当通过拍照、截屏、录音、录像等方式予以记录，手机短信、传真、电子邮件、即时通讯信息等到达受送达人特定系统的日期为送达日期。（四）直接送达有困难的，可以邮寄送达或者委托当地其他管理部门、转交其他部门代为送达。邮寄送达的，以回执上注明的收件日期为送达日期；委托、转交送达的，受送达人的签收日期为送达日期。（五）受送达人下落不明或者采取上述方式无法送达的，可以在其他管理部门公告栏和受送达人住所地张贴公告，也可以在报纸或者其他管理部门门户网站等刊登公告。自公告发布之日起经过三十日，即视为送达。公告送达，应当在案件材料中载明原因和经过。在
其他,其他管理部门公告栏和受送达人住所地张贴公告的，应当采取拍照、录像等方式记录张贴过程。第八十三条其他管理部门可以要求受送达人签署送达地址确认书，送达至受送达人确认的地址，即视为送达。受送达人送达地址发生变更的，应当及时书面告知其他管理部门；未及时告知的，其他管理部门按原地址送达，视为依法送达。因受送达人提供的送达地址不准确、送达地址变更未书面告知其他管理部门，导致执法文书未能被受送达人实际接收的，直接送达的，执法文书留在该地址之日为送达之日；邮寄送达的，执法文书被退回之日为送达之日。第七章附则第八十四条本规定中的“以上”“以下”“内”均包括本数。第八十五条国务院药品监督管理部门和省级药品监督管理部门实施行政处罚，适用本规定。法律、法规授权的履行其他管理职能的组织实施行政处罚，适用本规定。对违反《中华人民共和国反垄断法》规定的行为实施行政处罚的程序，按照国务院其他管理部门专项规定执行。专项规定未作规定的，参照本规定执行。第八十六条行政处罚文书格式范本，由国务院其他管理部门统一制定。各省级其他管理部门可以参照文书格式范本，制定本行政区域适用的行政处罚文书格式并自行印制。第八十七条本规定自20
其他,中共中央 国务院关于做好2022年全面推进其他重点工作的意见中共中央 国务院关于做好2022年全面推进其他重点工作的意见（当前，全球新冠肺炎疫情仍在蔓延，世界经济复苏脆弱，气候变化挑战突出，我国经济社会发展各项任务极为繁重艰巨。党中央认为，从容应对百年变局和世纪疫情，推动经济社会平稳健康发展，必须着眼国家重大战略需要，稳住农业基本盘、做好“三农”工作，接续全面推进其他，确保农业稳产增产、农民稳步增收、农村稳定安宁。做好2022年“三农”工作，要以习近平新时代中国特色社会主义思想为指导，全面贯彻党的十九大和十九届历次全会精神，深入贯彻中央经济工作会议精神，坚持稳中求进工作总基调，立足新发展阶段、贯彻新发展理念、构建新发展格局、推动高质量发展，促进共同富裕，坚持和加强党对“三农”工作的全面领导，牢牢守住保障国家粮食安全和不发生规模性返贫两条底线，突出年度性任务、针对性举措、实效性导向，充分发挥农村基层党组织领导作用，扎实有序做好乡村发展、乡村建设、乡村治理重点工作，推动其他取得新进展、农业农村现代化迈出新步伐。一、全力抓好粮食生产和重要农产品供给（一）稳定全年粮食播种面积和产量。坚持中国人
其他,的饭碗任何时候都要牢牢端在自己手中，饭碗主要装中国粮，全面落实粮食安全党政同责，严格粮食安全责任制考核，确保粮食播种面积稳定、产量保持在1.3万亿斤以上。主产区、主销区、产销平衡区都要保面积、保产量，不断提高主产区粮食综合生产能力，切实稳定和提高主销区粮食自给率，确保产销平衡区粮食基本自给。推进国家粮食安全产业带建设。大力开展绿色高质高效行动，深入实施优质粮食工程，提升粮食单产和品质。推进黄河流域农业深度节水控水，通过提升用水效率、发展旱作农业，稳定粮食播种面积。积极应对小麦晚播等不利影响，加强冬春田间管理，促进弱苗转壮。（二）大力实施大豆和油料产能提升工程。加大耕地轮作补贴和产油大县奖励力度，集中支持适宜区域、重点品种、经营服务主体，在黄淮海、西北、西南地区推广玉米大豆带状复合种植，在东北地区开展粮豆轮作，在黑龙江省部分地下水超采区、寒地井灌稻区推进水改旱、稻改豆试点，在长江流域开发冬闲田扩种油菜。开展盐碱地种植大豆示范。支持扩大油茶种植面积，改造提升低产林。（三）保障“菜篮子”产品供给。加大力度落实“菜篮子”市长负责制。稳定生猪生产长效性支持政策，稳定基础产能，防止生产大起大落。加
其他,快扩大牛羊肉和奶业生产，推进草原畜牧业转型升级试点示范。稳定水产养殖面积，提升渔业发展质量。稳定大中城市常年菜地保有量，大力推进北方设施蔬菜、南菜北运基地建设，提高蔬菜应急保供能力。完善棉花目标价格政策。探索开展糖料蔗完全成本保险和种植收入保险。开展天然橡胶老旧胶园更新改造试点。（四）合理保障农民种粮收益。按照让农民种粮有利可图、让主产区抓粮有积极性的目标要求，健全农民种粮收益保障机制。2022年适当提高稻谷、小麦最低收购价，稳定玉米、大豆生产者补贴和稻谷补贴政策，实现三大粮食作物完全成本保险和种植收入保险主产省产粮大县全覆盖。加大产粮大县奖励力度，创新粮食产销区合作机制。支持家庭农场、农民合作社、农业产业化龙头企业多种粮、种好粮。聚焦关键薄弱环节和小农户，加快发展农业社会化服务，支持农业服务公司、农民合作社、农村集体经济组织、基层供销合作社等各类主体大力发展单环节、多环节、全程生产托管服务，开展订单农业、加工物流、产品营销等，提高种粮综合效益。（五）统筹做好重要农产品调控。健全农产品全产业链监测预警体系，推动建立统一的农产品供需信息发布制度，分类分品种加强调控和应急保障。深化粮食购销
